season,round_number,voter,submitter,points,title,artist,submitted_obscurity,submitted_energy_pct,submitted_top_tag,spotify_uri
1,,Kristin,Mashew,2,Hideaway,Kiesza,35,31,,spotify:track:0c6xIDDpzE81m2q797ordA
1,,Kristin,Mashew,4,"I Believe in a Thing Called Love","The Darkness",24,90,rock,spotify:track:756CJtQRFSxEx9jV4P9hpA
1,,Kristin,Mashew,5,"The Suffering","Coheed and Cambria",43,13,,spotify:track:4dcUque6026WExzwJYWG7H
1,,Kristin,Mashew,3,"Purple Haze","Jimi Hendrix",16,60,"classic rock",spotify:track:0wJoRiX5K5BxlqZTolB2LD
1,,Kristin,Mashew,2,"Come Down","Anderson .Paak",34,72,,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp
1,,Kristin,Mashew,3,"Guerrilla Radio","Rage Against The Machine",21,41,rock,spotify:track:1wsRitfRRtWyEapl0q22o8
1,,Kristin,Mashew,1,Abissama,"Incredible Polo",81,50,,spotify:track:2mNmKVBJ1U1nuPFJ5VGjCl
1,,Kristin,"Sasha Mariana",2,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",95,86,,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
1,,Kristin,"Sasha Mariana",5,"Hooked On A Feeling","Blue Swede, Björn Skifs",82,50,,spotify:track:6Ac4NVYYl2U73QiTt11ZKd
1,,Kristin,"Sasha Mariana",4,"Blurred Lines","Robin Thicke, T.I., Pharrell Williams",83,32,,spotify:track:0n4bITAu0Y0nigrz3MFJMb
1,,Kristin,"Sasha Mariana",3,vampire,"Olivia Rodrigo",1,55,"pop rock",spotify:track:1kuGVB7EU95pJObxwvfwKS
1,,Kristin,"Sasha Mariana",4,"La Vie en rose","Édith Piaf",42,30,,spotify:track:3lAun9V0YdTlCSIEXPvfsY
1,,Kristin,gregamariani,5,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
1,,Kristin,gregamariani,3,"Hands Down","Dashboard Confessional",29,42,,spotify:track:3Gd6RkNpDERm3rVm9xk2BZ
1,,Kristin,jellydru,2,"All Star","Smash Mouth",14,63,rock,spotify:track:3cfOd4CMv2snFaKAnMdnvK
1,,Kristin,jellydru,1,BIRDBRAIN,"Jamie Paige, OK Glass",85,65,,spotify:track:2DAZakhs7RRCoM6pvLpUEz
1,,Kristin,jellydru,3,"Flight of the Crows",Jhariah,50,61,,spotify:track:2SgpLPEfLGWDMkCT9nFAO6
1,,Kristin,jellydru,1,"Немое кино",Grad!ent,81,87,,spotify:track:1lBOIouZlyCvGPTtDF5p5d
1,,Kristin,lorimariani,6,"Don't You (Forget About Me)","Simple Minds",20,37,80s,spotify:track:6yEAAIEHu4GcUFptg5W9kI
1,,Kristin,lorimariani,2,"The Reason",Hoobastank,8,86,rock,spotify:track:58AwxWLaRHn2lTqqH9dLkU
1,,Kristin,lorimariani,3,"Losing My Religion",R.E.M.,4,12,rock,spotify:track:31AOj9sFz2gM0O3hMARRBx
1,,Kristin,lorimariani,5,"Dancing In the Dark","Bruce Springsteen",15,40,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE
1,,Kristin,lorimariani,2,"Sultans of Swing","Dire Straits",5,46,"classic rock",spotify:track:6cr6UDpkjEaMQ80OjWqEBQ
1,,Kristin,lorimariani,4,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
1,,Kristin,margs,2,"My Heart Will Go On - Love Theme from ""Titanic""","Céline Dion",42,35,,spotify:track:33LC84JgLvK2KuW43MfaNq
1,,Kristin,margs,2,"Call Me Maybe","Carly Rae Jepsen",5,33,pop,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
1,,Kristin,margs,3,"Sugar, We're Goin Down","Fall Out Boy",8,79,"pop punk",spotify:track:2TfSHkHiFO4gRztVIkggkE
1,,Kristin,margs,3,"Blank Space","Taylor Swift",2,53,pop,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g
1,,Kristin,margs,2,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,Kristin,margs,2,"Graduation (Friends Forever)","Vitamin C",65,31,,spotify:track:45V4Mk7vZV2b9JfSWuUX9m
1,,Kristin,margs,3,"Dos Oruguitas","Sebastian Yatra",49,9,,spotify:track:5rohUzwEoRsUvAA1Bf3DLo
1,,Kristin,missmara,3,Starboy,"The Weeknd, Daft Punk",65,99,,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1,,Kristin,missmara,3,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,Kristin,missmara,3,"Tiny Dancer","Elton John",17,49,"classic rock",spotify:track:2TVxnKdb3tqe1nhQWwwZCO
1,,Kristin,missmara,1,"Ca Plane Pour Moi","Plastic Bertrand",65,27,,spotify:track:4sf4Lq52b2iCoAgpge7a9g
1,,Kristin,mmariani13,3,"Blah Blah Blah (feat. 3OH!3)","Kesha, 3OH!3",83,60,,spotify:track:7lWUJpax919G4JdaFEVmCy
1,,Kristin,mmariani13,4,"I Write Sins Not Tragedies","Panic! At The Disco",4,74,rock,spotify:track:4bPQs0PHn4xbipzdPfn6du
1,,Kristin,mmariani13,2,"It's Gonna Be Me",*NSYNC,34,34,pop,spotify:track:2AW37v0bDyuOzGP3XnmFuA
1,,Kristin,mmariani13,3,"Good Riddance (Time of Your Life)","Green Day",12,45,acoustic,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
1,,Kristin,mmariani13,5,"Killing Me Softly With His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl
1,,Kristin,mmariani13,1,Faufile,"Charlotte Cardin",80,40,,spotify:track:3pgnyg25pkcNlcKuaKnh6b
1,,Mashew,Kristin,5,"The Fox (What Does the Fox Say?)",Ylvis,49,82,,spotify:track:5HOpkTTVcmZHnthgyxrIL8
1,,Mashew,Kristin,5,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,Mashew,Kristin,2,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,Mashew,Kristin,5,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
1,,Mashew,Kristin,1,"Drunk in Love (feat. JAY-Z)","Beyoncé, JAŸ-Z",88,60,,spotify:track:6jG2YzhxptolDzLHTGLt7S
1,,Mashew,Kristin,2,Iris,"The Goo Goo Dolls",18,42,,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
1,,Mashew,Kristin,2,"Gangnam Style (강남스타일)",PSY,66,92,,spotify:track:03UrZgTINDqvnUMbbIMhql
1,,Mashew,Mashew,0,"Belleville rendez-vous - Version française",-M-,86,36,,spotify:track:19UacICIUpQyCSaqqUbhsU
1,,Mashew,"Sasha Mariana",1,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",95,86,,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
1,,Mashew,"Sasha Mariana",2,"Hooked On A Feeling","Blue Swede, Björn Skifs",82,50,,spotify:track:6Ac4NVYYl2U73QiTt11ZKd
1,,Mashew,"Sasha Mariana",1,"Blurred Lines","Robin Thicke, T.I., Pharrell Williams",83,32,,spotify:track:0n4bITAu0Y0nigrz3MFJMb
1,,Mashew,"Sasha Mariana",2,"In Too Deep","Sum 41",13,75,"punk rock",spotify:track:1HNE2PX70ztbEl6MLxrpNL
1,,Mashew,"Sasha Mariana",1,"A Bar Song (Tipsy)",Shaboozey,24,76,country,spotify:track:2FQrifJ1N335Ljm3TjTVVf
1,,Mashew,"Sasha Mariana",2,vampire,"Olivia Rodrigo",1,55,"pop rock",spotify:track:1kuGVB7EU95pJObxwvfwKS
1,,Mashew,"Sasha Mariana",1,"La Vie en rose","Édith Piaf",42,30,,spotify:track:3lAun9V0YdTlCSIEXPvfsY
1,,Mashew,"Sasha Mariana",6,Santeria,Sublime,7,76,ska,spotify:track:2hnMS47jN0etwvFPzYk11f
1,,Mashew,gregamariani,1,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
1,,Mashew,gregamariani,1,Magic,Pilot,53,27,,spotify:track:500h8jAdr7LvzzXlm1qxtK
1,,Mashew,gregamariani,4,"That Thing You Do!","The Wonders",62,72,,spotify:track:4O6ZaZrRCFfiZZKjnrXqlk
1,,Mashew,gregamariani,2,"Hands Down","Dashboard Confessional",29,42,,spotify:track:3Gd6RkNpDERm3rVm9xk2BZ
1,,Mashew,gregamariani,1,"Ven Conmigo (Solamente Tú)","Christina Aguilera",69,39,,spotify:track:2PYJnUWEPPP8C6b79UiwIl
1,,Mashew,jellydru,3,"Thnks fr th Mmrs","Fall Out Boy",6,61,rock,spotify:track:3Zwu2K0Qa5sT6teCCHPShP
1,,Mashew,jellydru,1,"Lone Digger","Caravan Palace",32,73,"electro swing",spotify:track:0thLhIqWsqqycEqFONOyhu
1,,Mashew,jellydru,3,BIRDBRAIN,"Jamie Paige, OK Glass",85,65,,spotify:track:2DAZakhs7RRCoM6pvLpUEz
1,,Mashew,jellydru,1,Cannibal,"Tally Hall",43,73,,spotify:track:3rM10JnYLTVRFBqzMe9Q6Q
1,,Mashew,lorimariani,2,"Don't You (Forget About Me)","Simple Minds",20,37,80s,spotify:track:6yEAAIEHu4GcUFptg5W9kI
1,,Mashew,lorimariani,1,"The Reason",Hoobastank,8,86,rock,spotify:track:58AwxWLaRHn2lTqqH9dLkU
1,,Mashew,lorimariani,2,"Losing My Religion",R.E.M.,4,12,rock,spotify:track:31AOj9sFz2gM0O3hMARRBx
1,,Mashew,lorimariani,2,"Dancing In the Dark","Bruce Springsteen",15,40,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE
1,,Mashew,lorimariani,1,"Sultans of Swing","Dire Straits",5,46,"classic rock",spotify:track:6cr6UDpkjEaMQ80OjWqEBQ
1,,Mashew,lorimariani,3,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
1,,Mashew,margs,1,"Low (feat. T-Pain)","Flo Rida, T-Pain",20,53,Hip-Hop,spotify:track:0CAfXk7DXMnon4gLudAp7J
1,,Mashew,margs,4,"Sugar, We're Goin Down","Fall Out Boy",8,79,"pop punk",spotify:track:2TfSHkHiFO4gRztVIkggkE
1,,Mashew,margs,1,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,Mashew,margs,1,"Love On Top","Beyoncé",16,59,soul,spotify:track:1z6WtY7X4HQJvzxC4UgkSf
1,,Mashew,missmara,3,Starboy,"The Weeknd, Daft Punk",65,99,,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1,,Mashew,missmara,4,"Where Is My Mind?",Pixies,7,28,alternative,spotify:track:0KzAbK6nItSqNh8q70tb0K
1,,Mashew,missmara,5,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,Mashew,missmara,5,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
1,,Mashew,missmara,5,"Tiny Dancer","Elton John",17,49,"classic rock",spotify:track:2TVxnKdb3tqe1nhQWwwZCO
1,,Mashew,missmara,7,"Space Oddity - 1999 Remaster","David Bowie",27,32,,spotify:track:22yy03IdKXGRUFMQX8EfBv
1,,Mashew,missmara,6,"Taper Jean Girl","Kings of Leon",40,73,,spotify:track:6kUktzISXJLuUurOFhc2Ms
1,,Mashew,missmara,7,"Ca Plane Pour Moi","Plastic Bertrand",65,27,,spotify:track:4sf4Lq52b2iCoAgpge7a9g
1,,Mashew,missmara,7,"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","Taylor Swift, Kendrick Lamar",76,65,,spotify:track:6qAcApH8obo8eqatCKUHd9
1,,Mashew,mmariani13,1,"Blah Blah Blah (feat. 3OH!3)","Kesha, 3OH!3",83,60,,spotify:track:7lWUJpax919G4JdaFEVmCy
1,,Mashew,mmariani13,1,"You Never Can Tell","Chuck Berry",34,42,,spotify:track:7p6ZGUXjUe0ctAu5RNnghu
1,,Mashew,mmariani13,1,"Brimful of Asha",Cornershop,55,13,,spotify:track:1t6tQ0ETeOIDl5cscjEC55
1,,Mashew,mmariani13,2,"I Write Sins Not Tragedies","Panic! At The Disco",4,74,rock,spotify:track:4bPQs0PHn4xbipzdPfn6du
1,,Mashew,mmariani13,3,"Good Riddance (Time of Your Life)","Green Day",12,45,acoustic,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
1,,Mashew,mmariani13,4,"Killing Me Softly With His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl
1,,Mashew,mmariani13,1,Faufile,"Charlotte Cardin",80,40,,spotify:track:3pgnyg25pkcNlcKuaKnh6b
1,,"Sasha Mariana",Kristin,3,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,"Sasha Mariana",Kristin,3,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,"Sasha Mariana",Kristin,2,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
1,,"Sasha Mariana",Kristin,1,"Drunk in Love (feat. JAY-Z)","Beyoncé, JAŸ-Z",88,60,,spotify:track:6jG2YzhxptolDzLHTGLt7S
1,,"Sasha Mariana",Kristin,3,Iris,"The Goo Goo Dolls",18,42,,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
1,,"Sasha Mariana",Kristin,1,"Gangnam Style (강남스타일)",PSY,66,92,,spotify:track:03UrZgTINDqvnUMbbIMhql
1,,"Sasha Mariana",Mashew,4,"I Believe in a Thing Called Love","The Darkness",24,90,rock,spotify:track:756CJtQRFSxEx9jV4P9hpA
1,,"Sasha Mariana",Mashew,3,"Purple Haze","Jimi Hendrix",16,60,"classic rock",spotify:track:0wJoRiX5K5BxlqZTolB2LD
1,,"Sasha Mariana",Mashew,3,"Come Down","Anderson .Paak",34,72,,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp
1,,"Sasha Mariana",Mashew,3,"Guerrilla Radio","Rage Against The Machine",21,41,rock,spotify:track:1wsRitfRRtWyEapl0q22o8
1,,"Sasha Mariana",Mashew,3,Abissama,"Incredible Polo",81,50,,spotify:track:2mNmKVBJ1U1nuPFJ5VGjCl
1,,"Sasha Mariana",Mashew,1,"Brain Stew","Green Day",12,37,"punk rock",spotify:track:1nLnpLXvl68RZCSjfkyiaa
1,,"Sasha Mariana",gregamariani,2,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
1,,"Sasha Mariana",gregamariani,2,Magic,Pilot,53,27,,spotify:track:500h8jAdr7LvzzXlm1qxtK
1,,"Sasha Mariana",gregamariani,3,"Calming Water Soundscapes","The Slumbering One",87,1,,spotify:track:1oT7twcAoXD7cC7e9yhCQs
1,,"Sasha Mariana",gregamariani,1,"Ven Conmigo (Solamente Tú)","Christina Aguilera",69,39,,spotify:track:2PYJnUWEPPP8C6b79UiwIl
1,,"Sasha Mariana",jellydru,2,"Thnks fr th Mmrs","Fall Out Boy",6,61,rock,spotify:track:3Zwu2K0Qa5sT6teCCHPShP
1,,"Sasha Mariana",jellydru,4,"All Star","Smash Mouth",14,63,rock,spotify:track:3cfOd4CMv2snFaKAnMdnvK
1,,"Sasha Mariana",jellydru,2,BIRDBRAIN,"Jamie Paige, OK Glass",85,65,,spotify:track:2DAZakhs7RRCoM6pvLpUEz
1,,"Sasha Mariana",jellydru,4,"Flight of the Crows",Jhariah,50,61,,spotify:track:2SgpLPEfLGWDMkCT9nFAO6
1,,"Sasha Mariana",jellydru,3,Femininomenon,"Chappell Roan",5,75,pop,spotify:track:11A0lCLTCw1pLyuPqYMoxX
1,,"Sasha Mariana",jellydru,1,"Немое кино",Grad!ent,81,87,,spotify:track:1lBOIouZlyCvGPTtDF5p5d
1,,"Sasha Mariana",jellydru,4,Cannibal,"Tally Hall",43,73,,spotify:track:3rM10JnYLTVRFBqzMe9Q6Q
1,,"Sasha Mariana",lorimariani,4,"Just a Friend","Biz Markie",45,28,,spotify:track:3yNVfRQlUPViUh8O2V9SQn
1,,"Sasha Mariana",lorimariani,4,"The Reason",Hoobastank,8,86,rock,spotify:track:58AwxWLaRHn2lTqqH9dLkU
1,,"Sasha Mariana",lorimariani,4,"Dirty Little Secret","The All-American Rejects",10,86,rock,spotify:track:5lDriBxJd22IhOH9zTcFrV
1,,"Sasha Mariana",lorimariani,2,"Losing My Religion",R.E.M.,4,12,rock,spotify:track:31AOj9sFz2gM0O3hMARRBx
1,,"Sasha Mariana",lorimariani,3,"Dancing In the Dark","Bruce Springsteen",15,40,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE
1,,"Sasha Mariana",lorimariani,4,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
1,,"Sasha Mariana",lorimariani,3,"The Low Spark Of High-Heeled Boys",Traffic,73,,,spotify:track:1yW6y8RufwB4WEAQeip0tx
1,,"Sasha Mariana",margs,6,"Low (feat. T-Pain)","Flo Rida, T-Pain",20,53,Hip-Hop,spotify:track:0CAfXk7DXMnon4gLudAp7J
1,,"Sasha Mariana",margs,2,"My Heart Will Go On - Love Theme from ""Titanic""","Céline Dion",42,35,,spotify:track:33LC84JgLvK2KuW43MfaNq
1,,"Sasha Mariana",margs,5,"Sugar, We're Goin Down","Fall Out Boy",8,79,"pop punk",spotify:track:2TfSHkHiFO4gRztVIkggkE
1,,"Sasha Mariana",margs,2,"Blank Space","Taylor Swift",2,53,pop,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g
1,,"Sasha Mariana",margs,1,"Dos Oruguitas","Sebastian Yatra",49,9,,spotify:track:5rohUzwEoRsUvAA1Bf3DLo
1,,"Sasha Mariana",margs,1,"Love On Top","Beyoncé",16,59,soul,spotify:track:1z6WtY7X4HQJvzxC4UgkSf
1,,"Sasha Mariana",missmara,1,Starboy,"The Weeknd, Daft Punk",65,99,,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1,,"Sasha Mariana",missmara,2,"Where Is My Mind?",Pixies,7,28,alternative,spotify:track:0KzAbK6nItSqNh8q70tb0K
1,,"Sasha Mariana",missmara,4,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,"Sasha Mariana",missmara,3,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
1,,"Sasha Mariana",missmara,4,"Tiny Dancer","Elton John",17,49,"classic rock",spotify:track:2TVxnKdb3tqe1nhQWwwZCO
1,,"Sasha Mariana",missmara,4,"Ca Plane Pour Moi","Plastic Bertrand",65,27,,spotify:track:4sf4Lq52b2iCoAgpge7a9g
1,,"Sasha Mariana",missmara,4,"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","Taylor Swift, Kendrick Lamar",76,65,,spotify:track:6qAcApH8obo8eqatCKUHd9
1,,"Sasha Mariana",mmariani13,2,"You Never Can Tell","Chuck Berry",34,42,,spotify:track:7p6ZGUXjUe0ctAu5RNnghu
1,,"Sasha Mariana",mmariani13,3,"I Write Sins Not Tragedies","Panic! At The Disco",4,74,rock,spotify:track:4bPQs0PHn4xbipzdPfn6du
1,,"Sasha Mariana",mmariani13,1,"Good Riddance (Time of Your Life)","Green Day",12,45,acoustic,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
1,,"Sasha Mariana",mmariani13,6,"Killing Me Softly With His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl
1,,"Sasha Mariana",mmariani13,2,"Born to Run","Bruce Springsteen",22,43,rock,spotify:track:6hTcuIQa0sxrrByu9wTD7s
1,,gregamariani,Kristin,5,"The Fox (What Does the Fox Say?)",Ylvis,49,82,,spotify:track:5HOpkTTVcmZHnthgyxrIL8
1,,gregamariani,Kristin,3,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,gregamariani,Kristin,2,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,gregamariani,Kristin,4,"Welcome to the Black Parade","My Chemical Romance",3,61,rock,spotify:track:5wQnmLuC1W7ATsArWACrgW
1,,gregamariani,Kristin,6,"Gangnam Style (강남스타일)",PSY,66,92,,spotify:track:03UrZgTINDqvnUMbbIMhql
1,,gregamariani,Mashew,3,"I Believe in a Thing Called Love","The Darkness",24,90,rock,spotify:track:756CJtQRFSxEx9jV4P9hpA
1,,gregamariani,Mashew,3,"Come Down","Anderson .Paak",34,72,,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp
1,,gregamariani,Mashew,5,"Guerrilla Radio","Rage Against The Machine",21,41,rock,spotify:track:1wsRitfRRtWyEapl0q22o8
1,,gregamariani,"Sasha Mariana",5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",95,86,,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
1,,gregamariani,"Sasha Mariana",3,"Blurred Lines","Robin Thicke, T.I., Pharrell Williams",83,32,,spotify:track:0n4bITAu0Y0nigrz3MFJMb
1,,gregamariani,"Sasha Mariana",1,"In Too Deep","Sum 41",13,75,"punk rock",spotify:track:1HNE2PX70ztbEl6MLxrpNL
1,,gregamariani,"Sasha Mariana",2,"A Bar Song (Tipsy)",Shaboozey,24,76,country,spotify:track:2FQrifJ1N335Ljm3TjTVVf
1,,gregamariani,jellydru,3,"All Star","Smash Mouth",14,63,rock,spotify:track:3cfOd4CMv2snFaKAnMdnvK
1,,gregamariani,jellydru,2,"Flight of the Crows",Jhariah,50,61,,spotify:track:2SgpLPEfLGWDMkCT9nFAO6
1,,gregamariani,lorimariani,1,"Dirty Little Secret","The All-American Rejects",10,86,rock,spotify:track:5lDriBxJd22IhOH9zTcFrV
1,,gregamariani,lorimariani,1,"Dancing In the Dark","Bruce Springsteen",15,40,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE
1,,gregamariani,lorimariani,3,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
1,,gregamariani,margs,5,"Low (feat. T-Pain)","Flo Rida, T-Pain",20,53,Hip-Hop,spotify:track:0CAfXk7DXMnon4gLudAp7J
1,,gregamariani,margs,3,"My Heart Will Go On - Love Theme from ""Titanic""","Céline Dion",42,35,,spotify:track:33LC84JgLvK2KuW43MfaNq
1,,gregamariani,margs,5,"Call Me Maybe","Carly Rae Jepsen",5,33,pop,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
1,,gregamariani,margs,2,"Sugar, We're Goin Down","Fall Out Boy",8,79,"pop punk",spotify:track:2TfSHkHiFO4gRztVIkggkE
1,,gregamariani,margs,3,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,gregamariani,margs,3,"Graduation (Friends Forever)","Vitamin C",65,31,,spotify:track:45V4Mk7vZV2b9JfSWuUX9m
1,,gregamariani,margs,6,"Dos Oruguitas","Sebastian Yatra",49,9,,spotify:track:5rohUzwEoRsUvAA1Bf3DLo
1,,gregamariani,missmara,2,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,gregamariani,missmara,3,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
1,,gregamariani,missmara,2,"Space Oddity - 1999 Remaster","David Bowie",27,32,,spotify:track:22yy03IdKXGRUFMQX8EfBv
1,,gregamariani,missmara,2,"Taper Jean Girl","Kings of Leon",40,73,,spotify:track:6kUktzISXJLuUurOFhc2Ms
1,,gregamariani,mmariani13,6,"You Never Can Tell","Chuck Berry",34,42,,spotify:track:7p6ZGUXjUe0ctAu5RNnghu
1,,gregamariani,mmariani13,4,"I Write Sins Not Tragedies","Panic! At The Disco",4,74,rock,spotify:track:4bPQs0PHn4xbipzdPfn6du
1,,gregamariani,mmariani13,2,"Good Riddance (Time of Your Life)","Green Day",12,45,acoustic,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
1,,gregamariani,mmariani13,5,"Killing Me Softly With His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl
1,,jellydru,Kristin,5,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,jellydru,Kristin,2,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,jellydru,Kristin,3,"Drunk in Love (feat. JAY-Z)","Beyoncé, JAŸ-Z",88,60,,spotify:track:6jG2YzhxptolDzLHTGLt7S
1,,jellydru,Kristin,3,Iris,"The Goo Goo Dolls",18,42,,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
1,,jellydru,Kristin,1,"Gangnam Style (강남스타일)",PSY,66,92,,spotify:track:03UrZgTINDqvnUMbbIMhql
1,,jellydru,Mashew,1,Hideaway,Kiesza,35,31,,spotify:track:0c6xIDDpzE81m2q797ordA
1,,jellydru,Mashew,1,"I Believe in a Thing Called Love","The Darkness",24,90,rock,spotify:track:756CJtQRFSxEx9jV4P9hpA
1,,jellydru,Mashew,1,"Come Down","Anderson .Paak",34,72,,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp
1,,jellydru,Mashew,1,"Guerrilla Radio","Rage Against The Machine",21,41,rock,spotify:track:1wsRitfRRtWyEapl0q22o8
1,,jellydru,Mashew,6,"Brain Stew","Green Day",12,37,"punk rock",spotify:track:1nLnpLXvl68RZCSjfkyiaa
1,,jellydru,"Sasha Mariana",1,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",95,86,,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
1,,jellydru,"Sasha Mariana",5,"Hooked On A Feeling","Blue Swede, Björn Skifs",82,50,,spotify:track:6Ac4NVYYl2U73QiTt11ZKd
1,,jellydru,"Sasha Mariana",5,vampire,"Olivia Rodrigo",1,55,"pop rock",spotify:track:1kuGVB7EU95pJObxwvfwKS
1,,jellydru,"Sasha Mariana",4,Santeria,Sublime,7,76,ska,spotify:track:2hnMS47jN0etwvFPzYk11f
1,,jellydru,gregamariani,1,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
1,,jellydru,gregamariani,1,Magic,Pilot,53,27,,spotify:track:500h8jAdr7LvzzXlm1qxtK
1,,jellydru,gregamariani,1,"That Thing You Do!","The Wonders",62,72,,spotify:track:4O6ZaZrRCFfiZZKjnrXqlk
1,,jellydru,gregamariani,1,"Calming Water Soundscapes","The Slumbering One",87,1,,spotify:track:1oT7twcAoXD7cC7e9yhCQs
1,,jellydru,gregamariani,2,"Ven Conmigo (Solamente Tú)","Christina Aguilera",69,39,,spotify:track:2PYJnUWEPPP8C6b79UiwIl
